Entity,Code,Day,new_vaccinations_smoothed
Saint Helena,SHN,2021-02-22,75
Saint Helena,SHN,2021-02-23,75
Saint Helena,SHN,2021-02-24,75
Saint Helena,SHN,2021-02-25,75
Saint Helena,SHN,2021-02-26,75
Saint Helena,SHN,2021-02-27,75
Saint Helena,SHN,2021-02-28,75
Saint Helena,SHN,2021-03-01,75
Saint Helena,SHN,2021-03-02,75
Saint Helena,SHN,2021-03-03,75
Saint Helena,SHN,2021-03-04,75
Saint Helena,SHN,2021-03-05,75
Saint Helena,SHN,2021-03-06,75
Saint Helena,SHN,2021-03-07,75
Saint Helena,SHN,2021-03-08,75
Saint Helena,SHN,2021-03-09,75
Saint Helena,SHN,2021-03-10,75
Saint Helena,SHN,2021-03-11,75
Saint Helena,SHN,2021-03-12,75
Saint Helena,SHN,2021-03-13,75
Saint Helena,SHN,2021-03-14,75
Saint Helena,SHN,2021-03-15,75
Saint Kitts and Nevis,KNA,2021-02-23,314
Saint Kitts and Nevis,KNA,2021-02-24,314
Saint Kitts and Nevis,KNA,2021-02-25,314
Saint Kitts and Nevis,KNA,2021-02-26,314
Saint Kitts and Nevis,KNA,2021-02-27,314
Saint Kitts and Nevis,KNA,2021-02-28,314
Saint Kitts and Nevis,KNA,2021-03-01,314
Saint Kitts and Nevis,KNA,2021-03-02,314
Saint Kitts and Nevis,KNA,2021-03-03,314
Saint Kitts and Nevis,KNA,2021-03-04,314
Saint Kitts and Nevis,KNA,2021-03-05,314
Saint Kitts and Nevis,KNA,2021-03-06,314
Saint Kitts and Nevis,KNA,2021-03-07,314
Saint Kitts and Nevis,KNA,2021-03-08,314
Saint Kitts and Nevis,KNA,2021-03-09,314
Saint Kitts and Nevis,KNA,2021-03-10,314
Saint Kitts and Nevis,KNA,2021-03-11,314
Saint Kitts and Nevis,KNA,2021-03-12,314
Saint Kitts and Nevis,KNA,2021-03-13,314
Saint Kitts and Nevis,KNA,2021-03-14,314
Saint Kitts and Nevis,KNA,2021-03-15,314
Saint Kitts and Nevis,KNA,2021-03-16,314
Saint Kitts and Nevis,KNA,2021-03-17,301
Saint Kitts and Nevis,KNA,2021-03-18,289
Saint Kitts and Nevis,KNA,2021-03-19,276
Saint Kitts and Nevis,KNA,2021-03-20,249
Saint Kitts and Nevis,KNA,2021-03-21,222
Saint Kitts and Nevis,KNA,2021-03-22,195
Saint Kitts and Nevis,KNA,2021-03-23,168
Saint Kitts and Nevis,KNA,2021-03-24,153
Saint Kitts and Nevis,KNA,2021-03-25,139
Saint Kitts and Nevis,KNA,2021-03-26,124
Saint Kitts and Nevis,KNA,2021-03-27,124
Saint Lucia,LCA,2021-02-17,131
Saint Lucia,LCA,2021-02-18,131
Saint Lucia,LCA,2021-02-19,131
Saint Lucia,LCA,2021-02-20,131
Saint Lucia,LCA,2021-02-21,131
Saint Lucia,LCA,2021-02-22,131
Saint Lucia,LCA,2021-02-23,131
Saint Lucia,LCA,2021-02-24,131
Saint Lucia,LCA,2021-02-25,131
Saint Lucia,LCA,2021-02-26,131
Saint Lucia,LCA,2021-02-27,131
Saint Lucia,LCA,2021-02-28,131
Saint Lucia,LCA,2021-03-01,131
Saint Lucia,LCA,2021-03-02,131
Saint Lucia,LCA,2021-03-03,131
Saint Lucia,LCA,2021-03-04,131
Saint Lucia,LCA,2021-03-05,385
Saint Lucia,LCA,2021-03-06,640
Saint Lucia,LCA,2021-03-07,894
Saint Lucia,LCA,2021-03-08,1149
Saint Lucia,LCA,2021-03-09,1403
Saint Lucia,LCA,2021-03-10,1657
Saint Lucia,LCA,2021-03-11,1912
Saint Lucia,LCA,2021-03-12,1912
Saint Lucia,LCA,2021-03-13,1697
Saint Lucia,LCA,2021-03-14,1482
Saint Lucia,LCA,2021-03-15,1267
Saint Lucia,LCA,2021-03-16,1053
Saint Lucia,LCA,2021-03-17,838
Saint Lucia,LCA,2021-03-18,623
Saint Lucia,LCA,2021-03-19,408
Saint Lucia,LCA,2021-03-20,370
Saint Lucia,LCA,2021-03-21,331
Saint Lucia,LCA,2021-03-22,293
Saint Lucia,LCA,2021-03-23,254
Saint Lucia,LCA,2021-03-24,216
Saint Lucia,LCA,2021-03-25,177
Saint Lucia,LCA,2021-03-26,139
Saint Lucia,LCA,2021-03-27,139
Saint Lucia,LCA,2021-03-28,139
Saint Lucia,LCA,2021-03-29,156
Saint Lucia,LCA,2021-03-30,173
Saint Vincent and the Grenadines,VCT,2021-03-18,216
Saint Vincent and the Grenadines,VCT,2021-03-19,216
Saint Vincent and the Grenadines,VCT,2021-03-20,198
Saint Vincent and the Grenadines,VCT,2021-03-21,189
Saint Vincent and the Grenadines,VCT,2021-03-22,184
Saint Vincent and the Grenadines,VCT,2021-03-23,180
Saint Vincent and the Grenadines,VCT,2021-03-24,177
Saint Vincent and the Grenadines,VCT,2021-03-25,170
Saint Vincent and the Grenadines,VCT,2021-03-26,162
San Marino,SMR,2021-02-28,120
San Marino,SMR,2021-03-01,120
San Marino,SMR,2021-03-02,182
San Marino,SMR,2021-03-03,212
San Marino,SMR,2021-03-04,270
San Marino,SMR,2021-03-05,308
San Marino,SMR,2021-03-06,329
San Marino,SMR,2021-03-07,338
San Marino,SMR,2021-03-08,346
San Marino,SMR,2021-03-09,355
San Marino,SMR,2021-03-10,398
San Marino,SMR,2021-03-11,414
San Marino,SMR,2021-03-12,418
San Marino,SMR,2021-03-13,356
San Marino,SMR,2021-03-14,373
San Marino,SMR,2021-03-15,390
San Marino,SMR,2021-03-16,432
San Marino,SMR,2021-03-17,439
San Marino,SMR,2021-03-18,435
San Marino,SMR,2021-03-19,445
San Marino,SMR,2021-03-20,472
San Marino,SMR,2021-03-21,459
San Marino,SMR,2021-03-22,446
San Marino,SMR,2021-03-23,428
San Marino,SMR,2021-03-24,389
San Marino,SMR,2021-03-25,365
San Marino,SMR,2021-03-26,341
San Marino,SMR,2021-03-27,345
San Marino,SMR,2021-03-28,349
San Marino,SMR,2021-03-29,354
San Marino,SMR,2021-03-30,312
Sao Tome and Principe,STP,2021-03-16,566
Sao Tome and Principe,STP,2021-03-17,566
Sao Tome and Principe,STP,2021-03-18,566
Sao Tome and Principe,STP,2021-03-19,566
Sao Tome and Principe,STP,2021-03-20,566
Sao Tome and Principe,STP,2021-03-21,566
Sao Tome and Principe,STP,2021-03-22,566
Sao Tome and Principe,STP,2021-03-23,603
Sao Tome and Principe,STP,2021-03-24,640
Sao Tome and Principe,STP,2021-03-25,676
Sao Tome and Principe,STP,2021-03-26,713
Sao Tome and Principe,STP,2021-03-27,749
Sao Tome and Principe,STP,2021-03-28,786
Sao Tome and Principe,STP,2021-03-29,823
Saudi Arabia,SAU,2021-01-07,37862
Saudi Arabia,SAU,2021-01-08,23990
Saudi Arabia,SAU,2021-01-09,19366
Saudi Arabia,SAU,2021-01-10,17055
Saudi Arabia,SAU,2021-01-11,15667
Saudi Arabia,SAU,2021-01-12,16312
Saudi Arabia,SAU,2021-01-13,16772
Saudi Arabia,SAU,2021-01-14,14153
Saudi Arabia,SAU,2021-01-15,15498
Saudi Arabia,SAU,2021-01-16,16843
Saudi Arabia,SAU,2021-01-17,18187
Saudi Arabia,SAU,2021-01-18,17886
Saudi Arabia,SAU,2021-01-19,16240
Saudi Arabia,SAU,2021-01-20,14594
Saudi Arabia,SAU,2021-01-21,12948
Saudi Arabia,SAU,2021-01-22,11302
Saudi Arabia,SAU,2021-01-23,9656
Saudi Arabia,SAU,2021-01-24,8009
Saudi Arabia,SAU,2021-01-25,8009
Saudi Arabia,SAU,2021-01-26,8009
Saudi Arabia,SAU,2021-01-27,8009
Saudi Arabia,SAU,2021-01-28,8009
Saudi Arabia,SAU,2021-01-29,8009
Saudi Arabia,SAU,2021-01-30,9197
Saudi Arabia,SAU,2021-01-31,10385
Saudi Arabia,SAU,2021-02-01,11573
Saudi Arabia,SAU,2021-02-02,10489
Saudi Arabia,SAU,2021-02-03,9406
Saudi Arabia,SAU,2021-02-04,8322
Saudi Arabia,SAU,2021-02-05,7238
Saudi Arabia,SAU,2021-02-06,4966
Saudi Arabia,SAU,2021-02-07,2694
Saudi Arabia,SAU,2021-02-08,409
Saudi Arabia,SAU,2021-02-09,396
Saudi Arabia,SAU,2021-02-10,382
Saudi Arabia,SAU,2021-02-11,368
Saudi Arabia,SAU,2021-02-12,426
Saudi Arabia,SAU,2021-02-13,484
Saudi Arabia,SAU,2021-02-14,541
Saudi Arabia,SAU,2021-02-15,1628
Saudi Arabia,SAU,2021-02-16,2715
Saudi Arabia,SAU,2021-02-17,5446
Saudi Arabia,SAU,2021-02-18,8178
Saudi Arabia,SAU,2021-02-19,10419
Saudi Arabia,SAU,2021-02-20,12661
Saudi Arabia,SAU,2021-02-21,14902
Saudi Arabia,SAU,2021-02-22,16128
Saudi Arabia,SAU,2021-02-23,17353
Saudi Arabia,SAU,2021-02-24,16934
Saudi Arabia,SAU,2021-02-25,19697
Saudi Arabia,SAU,2021-02-26,17337
Saudi Arabia,SAU,2021-02-27,25055
Saudi Arabia,SAU,2021-02-28,32773
Saudi Arabia,SAU,2021-03-01,37896
Saudi Arabia,SAU,2021-03-02,43018
Saudi Arabia,SAU,2021-03-03,57498
Saudi Arabia,SAU,2021-03-04,79205
Saudi Arabia,SAU,2021-03-05,89327
Saudi Arabia,SAU,2021-03-06,84097
Saudi Arabia,SAU,2021-03-07,78868
Saudi Arabia,SAU,2021-03-08,93128
Saudi Arabia,SAU,2021-03-09,107938
Saudi Arabia,SAU,2021-03-10,97513
Saudi Arabia,SAU,2021-03-11,89971
Saudi Arabia,SAU,2021-03-12,106051
Saudi Arabia,SAU,2021-03-13,111996
Saudi Arabia,SAU,2021-03-14,128481
Saudi Arabia,SAU,2021-03-15,121688
Saudi Arabia,SAU,2021-03-16,115687
Saudi Arabia,SAU,2021-03-17,127393
Saudi Arabia,SAU,2021-03-18,124046
Saudi Arabia,SAU,2021-03-19,105916
Saudi Arabia,SAU,2021-03-20,131003
Saudi Arabia,SAU,2021-03-21,136716
Saudi Arabia,SAU,2021-03-22,142339
Saudi Arabia,SAU,2021-03-23,149302
Saudi Arabia,SAU,2021-03-24,152746
Saudi Arabia,SAU,2021-03-25,158693
Saudi Arabia,SAU,2021-03-26,162672
Saudi Arabia,SAU,2021-03-27,142193
Saudi Arabia,SAU,2021-03-28,133763
Saudi Arabia,SAU,2021-03-29,129776
Saudi Arabia,SAU,2021-03-30,117590
Scotland,,2020-12-14,5903
Scotland,,2020-12-15,5903
Scotland,,2020-12-16,5903
Scotland,,2020-12-17,5903
Scotland,,2020-12-18,5903
Scotland,,2020-12-19,5903
Scotland,,2020-12-20,5903
Scotland,,2020-12-21,5765
Scotland,,2020-12-22,5626
Scotland,,2020-12-23,5488
Scotland,,2020-12-24,5349
Scotland,,2020-12-25,5211
Scotland,,2020-12-26,5072
Scotland,,2020-12-27,4934
Scotland,,2020-12-28,4667
Scotland,,2020-12-29,4401
Scotland,,2020-12-30,4135
Scotland,,2020-12-31,3869
Scotland,,2021-01-01,3602
Scotland,,2021-01-02,3336
Scotland,,2021-01-03,3070
Scotland,,2021-01-04,3647
Scotland,,2021-01-05,4225
Scotland,,2021-01-06,4802
Scotland,,2021-01-07,5379
Scotland,,2021-01-08,5956
Scotland,,2021-01-09,6534
Scotland,,2021-01-10,7111
Scotland,,2021-01-11,7904
Scotland,,2021-01-12,9196
Scotland,,2021-01-13,10529
Scotland,,2021-01-14,11910
Scotland,,2021-01-15,13360
Scotland,,2021-01-16,14968
Scotland,,2021-01-17,14651
Scotland,,2021-01-18,15667
Scotland,,2021-01-19,17018
Scotland,,2021-01-20,18277
Scotland,,2021-01-21,19282
Scotland,,2021-01-22,20060
Scotland,,2021-01-23,20803
Scotland,,2021-01-24,21750
Scotland,,2021-01-25,22213
Scotland,,2021-01-26,22087
Scotland,,2021-01-27,22729
Scotland,,2021-01-28,22830
Scotland,,2021-01-29,23593
Scotland,,2021-01-30,23520
Scotland,,2021-01-31,23258
Scotland,,2021-02-01,25023
Scotland,,2021-02-02,27047
Scotland,,2021-02-03,29277
Scotland,,2021-02-04,32727
Scotland,,2021-02-05,35107
Scotland,,2021-02-06,39398
Scotland,,2021-02-07,41967
Scotland,,2021-02-08,45894
Scotland,,2021-02-09,48631
Scotland,,2021-02-10,51223
Scotland,,2021-02-11,53593
Scotland,,2021-02-12,55814
Scotland,,2021-02-13,55458
Scotland,,2021-02-14,56025
Scotland,,2021-02-15,52109
Scotland,,2021-02-16,48864
Scotland,,2021-02-17,45313
Scotland,,2021-02-18,41139
Scotland,,2021-02-19,36952
Scotland,,2021-02-20,32767
Scotland,,2021-02-21,30448
Scotland,,2021-02-22,29043
Scotland,,2021-02-23,28245
Scotland,,2021-02-24,27644
Scotland,,2021-02-25,27586
Scotland,,2021-02-26,28031
Scotland,,2021-02-27,28969
Scotland,,2021-02-28,29659
Scotland,,2021-03-01,30052
Scotland,,2021-03-02,30890
Scotland,,2021-03-03,30861
Scotland,,2021-03-04,31086
Scotland,,2021-03-05,30803
Scotland,,2021-03-06,29353
Scotland,,2021-03-07,28993
Scotland,,2021-03-08,27751
Scotland,,2021-03-09,26784
Scotland,,2021-03-10,25510
Scotland,,2021-03-11,24025
Scotland,,2021-03-12,23632
Scotland,,2021-03-13,24722
Scotland,,2021-03-14,25364
Scotland,,2021-03-15,28762
Scotland,,2021-03-16,31683
Scotland,,2021-03-17,35410
Scotland,,2021-03-18,39121
Scotland,,2021-03-19,42668
Scotland,,2021-03-20,45199
Scotland,,2021-03-21,48080
Scotland,,2021-03-22,47992
Scotland,,2021-03-23,47881
Scotland,,2021-03-24,47692
Scotland,,2021-03-25,47822
Scotland,,2021-03-26,47353
Scotland,,2021-03-27,47557
Scotland,,2021-03-28,46942
Scotland,,2021-03-29,46357
Senegal,SEN,2021-02-23,82
Senegal,SEN,2021-02-24,2044
Senegal,SEN,2021-02-25,3916
Senegal,SEN,2021-02-26,5410
Senegal,SEN,2021-02-27,5131
Senegal,SEN,2021-02-28,4503
Senegal,SEN,2021-03-01,5043
Senegal,SEN,2021-03-02,5694
Senegal,SEN,2021-03-03,5936
Senegal,SEN,2021-03-04,5802
Senegal,SEN,2021-03-05,5774
Senegal,SEN,2021-03-06,5495
Senegal,SEN,2021-03-07,5431
Senegal,SEN,2021-03-08,4496
Senegal,SEN,2021-03-09,4011
Senegal,SEN,2021-03-10,3224
Senegal,SEN,2021-03-11,5262
Senegal,SEN,2021-03-12,6876
Senegal,SEN,2021-03-13,9581
Senegal,SEN,2021-03-14,9450
Senegal,SEN,2021-03-15,10336
Senegal,SEN,2021-03-16,10884
Senegal,SEN,2021-03-17,11143
Senegal,SEN,2021-03-18,8435
Senegal,SEN,2021-03-19,5809
Senegal,SEN,2021-03-20,3997
Senegal,SEN,2021-03-21,3997
Senegal,SEN,2021-03-22,4362
Senegal,SEN,2021-03-23,5179
Senegal,SEN,2021-03-24,7385
Senegal,SEN,2021-03-25,9011
Senegal,SEN,2021-03-26,10636
Senegal,SEN,2021-03-27,10365
Senegal,SEN,2021-03-28,10535
Senegal,SEN,2021-03-29,9207
Senegal,SEN,2021-03-30,9612
Serbia,SRB,2021-01-09,1150
Serbia,SRB,2021-01-10,1150
Serbia,SRB,2021-01-11,1503
Serbia,SRB,2021-01-12,1680
Serbia,SRB,2021-01-13,1785
Serbia,SRB,2021-01-14,1856
Serbia,SRB,2021-01-15,2221
Serbia,SRB,2021-01-16,2687
Serbia,SRB,2021-01-17,3153
Serbia,SRB,2021-01-18,3468
Serbia,SRB,2021-01-19,3783
Serbia,SRB,2021-01-20,4098
Serbia,SRB,2021-01-21,9528
Serbia,SRB,2021-01-22,13880
Serbia,SRB,2021-01-23,19485
Serbia,SRB,2021-01-24,26632
Serbia,SRB,2021-01-25,31534
Serbia,SRB,2021-01-26,39901
Serbia,SRB,2021-01-27,45317
Serbia,SRB,2021-01-28,45246
Serbia,SRB,2021-01-29,44435
Serbia,SRB,2021-01-30,39146
Serbia,SRB,2021-01-31,34158
Serbia,SRB,2021-02-01,31416
Serbia,SRB,2021-02-02,25209
Serbia,SRB,2021-02-03,21689
Serbia,SRB,2021-02-04,17911
Serbia,SRB,2021-02-05,15373
Serbia,SRB,2021-02-06,14844
Serbia,SRB,2021-02-07,12472
Serbia,SRB,2021-02-08,14258
Serbia,SRB,2021-02-09,16044
Serbia,SRB,2021-02-10,18092
Serbia,SRB,2021-02-11,30195
Serbia,SRB,2021-02-12,42559
Serbia,SRB,2021-02-13,52908
Serbia,SRB,2021-02-14,63256
Serbia,SRB,2021-02-15,63654
Serbia,SRB,2021-02-16,64051
Serbia,SRB,2021-02-17,64449
Serbia,SRB,2021-02-18,55424
Serbia,SRB,2021-02-19,46398
Serbia,SRB,2021-02-20,40606
Serbia,SRB,2021-02-21,34814
Serbia,SRB,2021-02-22,34814
Serbia,SRB,2021-02-23,34814
Serbia,SRB,2021-02-24,36039
Serbia,SRB,2021-02-25,35659
Serbia,SRB,2021-02-26,33145
Serbia,SRB,2021-02-27,33881
Serbia,SRB,2021-02-28,29426
Serbia,SRB,2021-03-01,29299
Serbia,SRB,2021-03-02,28798
Serbia,SRB,2021-03-03,27365
Serbia,SRB,2021-03-04,28730
Serbia,SRB,2021-03-05,32238
Serbia,SRB,2021-03-06,30996
Serbia,SRB,2021-03-07,30659
Serbia,SRB,2021-03-08,33455
Serbia,SRB,2021-03-09,35517
Serbia,SRB,2021-03-10,36805
Serbia,SRB,2021-03-11,35765
Serbia,SRB,2021-03-12,39797
Serbia,SRB,2021-03-13,43862
Serbia,SRB,2021-03-14,50908
Serbia,SRB,2021-03-15,47932
Serbia,SRB,2021-03-16,43124
Serbia,SRB,2021-03-17,40612
Serbia,SRB,2021-03-18,40676
Serbia,SRB,2021-03-19,37751
Serbia,SRB,2021-03-20,29504
Serbia,SRB,2021-03-21,23173
Serbia,SRB,2021-03-22,19802
Serbia,SRB,2021-03-23,22060
Serbia,SRB,2021-03-24,23473
Serbia,SRB,2021-03-25,21446
Serbia,SRB,2021-03-26,17326
Serbia,SRB,2021-03-27,19956
Serbia,SRB,2021-03-28,21975
Serbia,SRB,2021-03-29,27630
Serbia,SRB,2021-03-30,30596
Seychelles,SYC,2021-01-10,500
Seychelles,SYC,2021-01-11,500
Seychelles,SYC,2021-01-12,500
Seychelles,SYC,2021-01-13,500
Seychelles,SYC,2021-01-14,600
Seychelles,SYC,2021-01-15,667
Seychelles,SYC,2021-01-16,1000
Seychelles,SYC,2021-01-17,1118
Seychelles,SYC,2021-01-18,1236
Seychelles,SYC,2021-01-19,1354
Seychelles,SYC,2021-01-20,1595
Seychelles,SYC,2021-01-21,1718
Seychelles,SYC,2021-01-22,1841
Seychelles,SYC,2021-01-23,1622
Seychelles,SYC,2021-01-24,1542
Seychelles,SYC,2021-01-25,1463
Seychelles,SYC,2021-01-26,1677
Seychelles,SYC,2021-01-27,1775
Seychelles,SYC,2021-01-28,1965
Seychelles,SYC,2021-01-29,1996
Seychelles,SYC,2021-01-30,1988
Seychelles,SYC,2021-01-31,2079
Seychelles,SYC,2021-02-01,2170
Seychelles,SYC,2021-02-02,1939
Seychelles,SYC,2021-02-03,1644
Seychelles,SYC,2021-02-04,1287
Seychelles,SYC,2021-02-05,1089
Seychelles,SYC,2021-02-06,987
Seychelles,SYC,2021-02-07,966
Seychelles,SYC,2021-02-08,945
Seychelles,SYC,2021-02-09,1163
Seychelles,SYC,2021-02-10,1567
Seychelles,SYC,2021-02-11,2005
Seychelles,SYC,2021-02-12,2203
Seychelles,SYC,2021-02-13,2401
Seychelles,SYC,2021-02-14,2383
Seychelles,SYC,2021-02-15,2365
Seychelles,SYC,2021-02-16,2224
Seychelles,SYC,2021-02-17,1899
Seychelles,SYC,2021-02-18,1638
Seychelles,SYC,2021-02-19,1594
Seychelles,SYC,2021-02-20,1334
Seychelles,SYC,2021-02-21,1209
Seychelles,SYC,2021-02-22,1403
Seychelles,SYC,2021-02-23,1511
Seychelles,SYC,2021-02-24,1640
Seychelles,SYC,2021-02-25,1687
Seychelles,SYC,2021-02-26,1744
Seychelles,SYC,2021-02-27,2017
Seychelles,SYC,2021-02-28,2030
Seychelles,SYC,2021-03-01,1723
Seychelles,SYC,2021-03-02,1418
Seychelles,SYC,2021-03-03,1147
Seychelles,SYC,2021-03-04,946
Seychelles,SYC,2021-03-05,734
Seychelles,SYC,2021-03-06,522
Seychelles,SYC,2021-03-07,571
Seychelles,SYC,2021-03-08,620
Seychelles,SYC,2021-03-09,772
Seychelles,SYC,2021-03-10,924
Seychelles,SYC,2021-03-11,913
Seychelles,SYC,2021-03-12,865
Seychelles,SYC,2021-03-13,817
Seychelles,SYC,2021-03-14,768
Seychelles,SYC,2021-03-15,720
Seychelles,SYC,2021-03-16,546
Seychelles,SYC,2021-03-17,372
Seychelles,SYC,2021-03-18,292
Seychelles,SYC,2021-03-19,365
Seychelles,SYC,2021-03-20,439
Seychelles,SYC,2021-03-21,512
Seychelles,SYC,2021-03-22,586
Seychelles,SYC,2021-03-23,678
Seychelles,SYC,2021-03-24,941
Seychelles,SYC,2021-03-25,1006
Seychelles,SYC,2021-03-26,979
Seychelles,SYC,2021-03-27,951
Seychelles,SYC,2021-03-28,924
Seychelles,SYC,2021-03-29,896
Seychelles,SYC,2021-03-30,869
Sierra Leone,SLE,2021-03-15,970
Sierra Leone,SLE,2021-03-16,970
Sierra Leone,SLE,2021-03-17,970
Sierra Leone,SLE,2021-03-18,970
Sierra Leone,SLE,2021-03-19,970
Sierra Leone,SLE,2021-03-20,970
Sierra Leone,SLE,2021-03-21,970
Sierra Leone,SLE,2021-03-22,970
Sierra Leone,SLE,2021-03-23,970
Sierra Leone,SLE,2021-03-24,970
Sierra Leone,SLE,2021-03-25,970
Singapore,SGP,2021-01-12,2800
Singapore,SGP,2021-01-13,4090
Singapore,SGP,2021-01-14,4520
Singapore,SGP,2021-01-15,4735
Singapore,SGP,2021-01-16,4864
Singapore,SGP,2021-01-17,4950
Singapore,SGP,2021-01-18,5011
Singapore,SGP,2021-01-19,5380
Singapore,SGP,2021-01-20,5380
Singapore,SGP,2021-01-21,5380
Singapore,SGP,2021-01-22,5380
Singapore,SGP,2021-01-23,6127
Singapore,SGP,2021-01-24,6874
Singapore,SGP,2021-01-25,7621
Singapore,SGP,2021-01-26,8369
Singapore,SGP,2021-01-27,9116
Singapore,SGP,2021-01-28,9847
Singapore,SGP,2021-01-29,10579
Singapore,SGP,2021-01-30,10563
Singapore,SGP,2021-01-31,10547
Singapore,SGP,2021-02-01,10885
Singapore,SGP,2021-02-02,11223
Singapore,SGP,2021-02-03,11046
Singapore,SGP,2021-02-04,10886
Singapore,SGP,2021-02-05,10725
Singapore,SGP,2021-02-06,10564
Singapore,SGP,2021-02-07,10404
Singapore,SGP,2021-02-08,9889
Singapore,SGP,2021-02-09,9375
Singapore,SGP,2021-02-10,9375
Singapore,SGP,2021-02-11,9893
Singapore,SGP,2021-02-12,10411
Singapore,SGP,2021-02-13,10929
Singapore,SGP,2021-02-14,11446
Singapore,SGP,2021-02-15,11964
Singapore,SGP,2021-02-16,12482
Singapore,SGP,2021-02-17,13000
Singapore,SGP,2021-02-18,13000
Singapore,SGP,2021-02-19,13286
Singapore,SGP,2021-02-20,13572
Singapore,SGP,2021-02-21,13859
Singapore,SGP,2021-02-22,14145
Singapore,SGP,2021-02-23,14431
Singapore,SGP,2021-02-24,14717
Singapore,SGP,2021-02-25,15004
Singapore,SGP,2021-02-26,15004
Singapore,SGP,2021-02-27,15004
Singapore,SGP,2021-02-28,15004
Singapore,SGP,2021-03-01,15004
Singapore,SGP,2021-03-02,14763
Singapore,SGP,2021-03-03,14523
Singapore,SGP,2021-03-04,14282
Singapore,SGP,2021-03-05,13615
Singapore,SGP,2021-03-06,12948
Singapore,SGP,2021-03-07,12281
Singapore,SGP,2021-03-08,12325
Singapore,SGP,2021-03-09,14118
Singapore,SGP,2021-03-10,15911
Singapore,SGP,2021-03-11,17705
Singapore,SGP,2021-03-12,19925
Singapore,SGP,2021-03-13,22144
Singapore,SGP,2021-03-14,24364
Singapore,SGP,2021-03-15,25873
Singapore,SGP,2021-03-16,27880
Singapore,SGP,2021-03-17,29888
Singapore,SGP,2021-03-18,31896
Singapore,SGP,2021-03-19,33903
Singapore,SGP,2021-03-20,35911
Singapore,SGP,2021-03-21,37919
Singapore,SGP,2021-03-22,39926
Singapore,SGP,2021-03-23,39522
Singapore,SGP,2021-03-24,38816
Singapore,SGP,2021-03-25,38110
Singapore,SGP,2021-03-26,37404
Singapore,SGP,2021-03-27,36698
Singapore,SGP,2021-03-28,35992
Singapore,SGP,2021-03-29,35286
Slovakia,SVK,2021-01-05,425
Slovakia,SVK,2021-01-06,3309
Slovakia,SVK,2021-01-07,4554
Slovakia,SVK,2021-01-08,5176
Slovakia,SVK,2021-01-09,4462
Slovakia,SVK,2021-01-10,4226
Slovakia,SVK,2021-01-11,4202
Slovakia,SVK,2021-01-12,5650
Slovakia,SVK,2021-01-13,5730
Slovakia,SVK,2021-01-14,5789
Slovakia,SVK,2021-01-15,5905
Slovakia,SVK,2021-01-16,5870
Slovakia,SVK,2021-01-17,5442
Slovakia,SVK,2021-01-18,6144
Slovakia,SVK,2021-01-19,5771
Slovakia,SVK,2021-01-20,5932
Slovakia,SVK,2021-01-21,5913
Slovakia,SVK,2021-01-22,5758
Slovakia,SVK,2021-01-23,5603
Slovakia,SVK,2021-01-24,5595
Slovakia,SVK,2021-01-25,5594
Slovakia,SVK,2021-01-26,5491
Slovakia,SVK,2021-01-27,5374
Slovakia,SVK,2021-01-28,5739
Slovakia,SVK,2021-01-29,6457
Slovakia,SVK,2021-01-30,6616
Slovakia,SVK,2021-01-31,6657
Slovakia,SVK,2021-02-01,7056
Slovakia,SVK,2021-02-02,7775
Slovakia,SVK,2021-02-03,8438
Slovakia,SVK,2021-02-04,9088
Slovakia,SVK,2021-02-05,9552
Slovakia,SVK,2021-02-06,9750
Slovakia,SVK,2021-02-07,9736
Slovakia,SVK,2021-02-08,9668
Slovakia,SVK,2021-02-09,10039
Slovakia,SVK,2021-02-10,10233
Slovakia,SVK,2021-02-11,10143
Slovakia,SVK,2021-02-12,10006
Slovakia,SVK,2021-02-13,10224
Slovakia,SVK,2021-02-14,11742
Slovakia,SVK,2021-02-15,12063
Slovakia,SVK,2021-02-16,11559
Slovakia,SVK,2021-02-17,11353
Slovakia,SVK,2021-02-18,10981
Slovakia,SVK,2021-02-19,10851
Slovakia,SVK,2021-02-20,11185
Slovakia,SVK,2021-02-21,10543
Slovakia,SVK,2021-02-22,10399
Slovakia,SVK,2021-02-23,10596
Slovakia,SVK,2021-02-24,10789
Slovakia,SVK,2021-02-25,10773
Slovakia,SVK,2021-02-26,10746
Slovakia,SVK,2021-02-27,11184
Slovakia,SVK,2021-02-28,11076
Slovakia,SVK,2021-03-01,11451
Slovakia,SVK,2021-03-02,11817
Slovakia,SVK,2021-03-03,11869
Slovakia,SVK,2021-03-04,12150
Slovakia,SVK,2021-03-05,12123
Slovakia,SVK,2021-03-06,13715
Slovakia,SVK,2021-03-07,14725
Slovakia,SVK,2021-03-08,14535
Slovakia,SVK,2021-03-09,13782
Slovakia,SVK,2021-03-10,13413
Slovakia,SVK,2021-03-11,14159
Slovakia,SVK,2021-03-12,15091
Slovakia,SVK,2021-03-13,15505
Slovakia,SVK,2021-03-14,16044
Slovakia,SVK,2021-03-15,16559
Slovakia,SVK,2021-03-16,17836
Slovakia,SVK,2021-03-17,19006
Slovakia,SVK,2021-03-18,19270
Slovakia,SVK,2021-03-19,19148
Slovakia,SVK,2021-03-20,18638
Slovakia,SVK,2021-03-21,18591
Slovakia,SVK,2021-03-22,19144
Slovakia,SVK,2021-03-23,19585
