Entity,Code,Day,new_vaccinations_smoothed
Malta,MLT,2021-02-12,1828
Malta,MLT,2021-02-13,1798
Malta,MLT,2021-02-14,1769
Malta,MLT,2021-02-15,1766
Malta,MLT,2021-02-16,1767
Malta,MLT,2021-02-17,1869
Malta,MLT,2021-02-18,1908
Malta,MLT,2021-02-19,1941
Malta,MLT,2021-02-20,1876
Malta,MLT,2021-02-21,1825
Malta,MLT,2021-02-22,1812
Malta,MLT,2021-02-23,1867
Malta,MLT,2021-02-24,1983
Malta,MLT,2021-02-25,1992
Malta,MLT,2021-02-26,2014
Malta,MLT,2021-02-27,2094
Malta,MLT,2021-02-28,2172
Malta,MLT,2021-03-01,2221
Malta,MLT,2021-03-02,2193
Malta,MLT,2021-03-03,2185
Malta,MLT,2021-03-04,2329
Malta,MLT,2021-03-05,2378
Malta,MLT,2021-03-06,2562
Malta,MLT,2021-03-07,2606
Malta,MLT,2021-03-08,2842
Malta,MLT,2021-03-09,3041
Malta,MLT,2021-03-10,3160
Malta,MLT,2021-03-11,3330
Malta,MLT,2021-03-12,3474
Malta,MLT,2021-03-13,3453
Malta,MLT,2021-03-14,3500
Malta,MLT,2021-03-15,3500
Malta,MLT,2021-03-16,3635
Malta,MLT,2021-03-17,3557
Malta,MLT,2021-03-18,3572
Malta,MLT,2021-03-19,3316
Malta,MLT,2021-03-20,3299
Malta,MLT,2021-03-21,3367
Malta,MLT,2021-03-22,3517
Malta,MLT,2021-03-23,3545
Malta,MLT,2021-03-24,3770
Malta,MLT,2021-03-25,3977
Malta,MLT,2021-03-26,4506
Malta,MLT,2021-03-27,4778
Mauritius,MUS,2021-01-26,30
Mauritius,MUS,2021-01-27,30
Mauritius,MUS,2021-01-28,30
Mauritius,MUS,2021-01-29,30
Mauritius,MUS,2021-01-30,30
Mauritius,MUS,2021-01-31,30
Mauritius,MUS,2021-02-01,30
Mauritius,MUS,2021-02-02,58
Mauritius,MUS,2021-02-03,86
Mauritius,MUS,2021-02-04,114
Mauritius,MUS,2021-02-05,143
Mauritius,MUS,2021-02-06,171
Mauritius,MUS,2021-02-07,199
Mauritius,MUS,2021-02-08,227
Mauritius,MUS,2021-02-09,227
Mauritius,MUS,2021-02-10,227
Mauritius,MUS,2021-02-11,227
Mauritius,MUS,2021-02-12,227
Mauritius,MUS,2021-02-13,227
Mauritius,MUS,2021-02-14,227
Mauritius,MUS,2021-02-15,227
Mauritius,MUS,2021-02-16,227
Mauritius,MUS,2021-02-17,227
Mexico,MEX,2020-12-25,1300
Mexico,MEX,2020-12-26,1300
Mexico,MEX,2020-12-27,1300
Mexico,MEX,2020-12-28,1664
Mexico,MEX,2020-12-29,3121
Mexico,MEX,2020-12-30,3679
Mexico,MEX,2020-12-31,3695
Mexico,MEX,2021-01-01,4051
Mexico,MEX,2021-01-02,4407
Mexico,MEX,2021-01-03,4763
Mexico,MEX,2021-01-04,4912
Mexico,MEX,2021-01-05,4244
Mexico,MEX,2021-01-06,4027
Mexico,MEX,2021-01-07,4230
Mexico,MEX,2021-01-08,4984
Mexico,MEX,2021-01-09,5488
Mexico,MEX,2021-01-10,5876
Mexico,MEX,2021-01-11,6157
Mexico,MEX,2021-01-12,6378
Mexico,MEX,2021-01-13,19912
Mexico,MEX,2021-01-14,38797
Mexico,MEX,2021-01-15,49987
Mexico,MEX,2021-01-16,55493
Mexico,MEX,2021-01-17,55835
Mexico,MEX,2021-01-18,57924
Mexico,MEX,2021-01-19,57892
Mexico,MEX,2021-01-20,44066
Mexico,MEX,2021-01-21,31765
Mexico,MEX,2021-01-22,28205
Mexico,MEX,2021-01-23,22217
Mexico,MEX,2021-01-24,22498
Mexico,MEX,2021-01-25,21797
Mexico,MEX,2021-01-26,22028
Mexico,MEX,2021-01-27,22145
Mexico,MEX,2021-01-28,15072
Mexico,MEX,2021-01-29,6773
Mexico,MEX,2021-01-30,7363
Mexico,MEX,2021-01-31,6243
Mexico,MEX,2021-02-01,4300
Mexico,MEX,2021-02-02,3603
Mexico,MEX,2021-02-03,4365
Mexico,MEX,2021-02-04,5321
Mexico,MEX,2021-02-05,5443
Mexico,MEX,2021-02-06,5699
Mexico,MEX,2021-02-07,5741
Mexico,MEX,2021-02-08,6088
Mexico,MEX,2021-02-09,6687
Mexico,MEX,2021-02-10,5444
Mexico,MEX,2021-02-11,4337
Mexico,MEX,2021-02-12,3669
Mexico,MEX,2021-02-13,2302
Mexico,MEX,2021-02-14,3497
Mexico,MEX,2021-02-15,4552
Mexico,MEX,2021-02-16,27291
Mexico,MEX,2021-02-17,47633
Mexico,MEX,2021-02-18,84658
Mexico,MEX,2021-02-19,121165
Mexico,MEX,2021-02-20,132856
Mexico,MEX,2021-02-21,135880
Mexico,MEX,2021-02-22,140532
Mexico,MEX,2021-02-23,126539
Mexico,MEX,2021-02-24,120378
Mexico,MEX,2021-02-25,110108
Mexico,MEX,2021-02-26,99553
Mexico,MEX,2021-02-27,103872
Mexico,MEX,2021-02-28,109420
Mexico,MEX,2021-03-01,113351
Mexico,MEX,2021-03-02,111754
Mexico,MEX,2021-03-03,104685
Mexico,MEX,2021-03-04,83889
Mexico,MEX,2021-03-05,65838
Mexico,MEX,2021-03-06,54628
Mexico,MEX,2021-03-07,48287
Mexico,MEX,2021-03-08,46110
Mexico,MEX,2021-03-09,73919
Mexico,MEX,2021-03-10,122060
Mexico,MEX,2021-03-11,160566
Mexico,MEX,2021-03-12,181890
Mexico,MEX,2021-03-13,206927
Mexico,MEX,2021-03-14,220974
Mexico,MEX,2021-03-15,222140
Mexico,MEX,2021-03-16,204274
Mexico,MEX,2021-03-17,178517
Mexico,MEX,2021-03-18,163932
Mexico,MEX,2021-03-19,168803
Mexico,MEX,2021-03-20,177817
Mexico,MEX,2021-03-21,181766
Mexico,MEX,2021-03-22,196679
Mexico,MEX,2021-03-23,199455
Mexico,MEX,2021-03-24,197382
Mexico,MEX,2021-03-25,185195
Mexico,MEX,2021-03-26,185774
Mexico,MEX,2021-03-27,180825
Mexico,MEX,2021-03-28,177186
Moldova,MDA,2021-03-06,520
Moldova,MDA,2021-03-07,520
Moldova,MDA,2021-03-08,520
Moldova,MDA,2021-03-09,520
Moldova,MDA,2021-03-10,520
Moldova,MDA,2021-03-11,711
Moldova,MDA,2021-03-12,785
Moldova,MDA,2021-03-13,1009
Moldova,MDA,2021-03-14,1029
Moldova,MDA,2021-03-15,1049
Moldova,MDA,2021-03-16,1270
Moldova,MDA,2021-03-17,1383
Moldova,MDA,2021-03-18,1321
Moldova,MDA,2021-03-19,1322
Moldova,MDA,2021-03-20,1159
Moldova,MDA,2021-03-21,1200
Moldova,MDA,2021-03-22,1156
Moldova,MDA,2021-03-23,911
Moldova,MDA,2021-03-24,1046
Moldova,MDA,2021-03-25,1440
Moldova,MDA,2021-03-26,1733
Moldova,MDA,2021-03-27,2049
Monaco,MCO,2020-12-31,126
Monaco,MCO,2021-01-01,126
Monaco,MCO,2021-01-02,126
Monaco,MCO,2021-01-03,126
Monaco,MCO,2021-01-04,126
Monaco,MCO,2021-01-05,126
Monaco,MCO,2021-01-06,126
Monaco,MCO,2021-01-07,126
Monaco,MCO,2021-01-08,126
Monaco,MCO,2021-01-09,126
Monaco,MCO,2021-01-10,126
Monaco,MCO,2021-01-11,126
Monaco,MCO,2021-01-12,126
Monaco,MCO,2021-01-13,126
Monaco,MCO,2021-01-14,126
Monaco,MCO,2021-01-15,126
Monaco,MCO,2021-01-16,126
Monaco,MCO,2021-01-17,126
Monaco,MCO,2021-01-18,126
Monaco,MCO,2021-01-19,150
Monaco,MCO,2021-01-20,174
Monaco,MCO,2021-01-21,198
Monaco,MCO,2021-01-22,222
Monaco,MCO,2021-01-23,246
Monaco,MCO,2021-01-24,270
Monaco,MCO,2021-01-25,294
Monaco,MCO,2021-01-26,294
Monaco,MCO,2021-01-27,294
Monaco,MCO,2021-01-28,294
Monaco,MCO,2021-01-29,294
Monaco,MCO,2021-01-30,294
Monaco,MCO,2021-01-31,294
Monaco,MCO,2021-02-01,294
Monaco,MCO,2021-02-02,294
Monaco,MCO,2021-02-03,294
Monaco,MCO,2021-02-04,294
Monaco,MCO,2021-02-05,294
Monaco,MCO,2021-02-06,294
Monaco,MCO,2021-02-07,294
Monaco,MCO,2021-02-08,294
Monaco,MCO,2021-02-09,294
Monaco,MCO,2021-02-10,294
Monaco,MCO,2021-02-11,294
Monaco,MCO,2021-02-12,294
Monaco,MCO,2021-02-13,294
Monaco,MCO,2021-02-14,294
Monaco,MCO,2021-02-15,294
Monaco,MCO,2021-02-16,294
Monaco,MCO,2021-02-17,294
Monaco,MCO,2021-02-18,294
Monaco,MCO,2021-02-19,294
Monaco,MCO,2021-02-20,294
Monaco,MCO,2021-02-21,294
Monaco,MCO,2021-02-22,294
Monaco,MCO,2021-02-23,294
Monaco,MCO,2021-02-24,294
Monaco,MCO,2021-02-25,294
Monaco,MCO,2021-02-26,294
Monaco,MCO,2021-02-27,294
Monaco,MCO,2021-02-28,294
Monaco,MCO,2021-03-01,294
Monaco,MCO,2021-03-02,294
Monaco,MCO,2021-03-03,294
Monaco,MCO,2021-03-04,294
Monaco,MCO,2021-03-05,275
Monaco,MCO,2021-03-06,257
Monaco,MCO,2021-03-07,238
Monaco,MCO,2021-03-08,220
Monaco,MCO,2021-03-09,201
Monaco,MCO,2021-03-10,183
Monaco,MCO,2021-03-11,165
Monaco,MCO,2021-03-12,165
Monaco,MCO,2021-03-13,165
Monaco,MCO,2021-03-14,165
Monaco,MCO,2021-03-15,165
Monaco,MCO,2021-03-16,165
Monaco,MCO,2021-03-17,165
Monaco,MCO,2021-03-18,165
Monaco,MCO,2021-03-19,165
Mongolia,MNG,2021-02-23,1037
Mongolia,MNG,2021-02-24,1037
Mongolia,MNG,2021-02-25,1037
Mongolia,MNG,2021-02-26,1232
Mongolia,MNG,2021-02-27,1362
Mongolia,MNG,2021-02-28,1286
Mongolia,MNG,2021-03-01,1232
Mongolia,MNG,2021-03-02,1213
Mongolia,MNG,2021-03-03,1327
Mongolia,MNG,2021-03-04,1441
Mongolia,MNG,2021-03-05,1404
Mongolia,MNG,2021-03-06,1357
Mongolia,MNG,2021-03-07,1450
Mongolia,MNG,2021-03-08,1542
Mongolia,MNG,2021-03-09,1635
Mongolia,MNG,2021-03-10,2726
Mongolia,MNG,2021-03-11,5009
Mongolia,MNG,2021-03-12,7533
Mongolia,MNG,2021-03-13,9672
Mongolia,MNG,2021-03-14,11733
Mongolia,MNG,2021-03-15,14125
Mongolia,MNG,2021-03-16,15068
Mongolia,MNG,2021-03-17,15599
Mongolia,MNG,2021-03-18,17610
Mongolia,MNG,2021-03-19,17497
Mongolia,MNG,2021-03-20,17158
Mongolia,MNG,2021-03-21,15611
Mongolia,MNG,2021-03-22,14010
Mongolia,MNG,2021-03-23,13856
Mongolia,MNG,2021-03-24,16763
Mongolia,MNG,2021-03-25,13115
Mongolia,MNG,2021-03-26,11391
Mongolia,MNG,2021-03-27,10278
Montenegro,MNE,2021-02-21,223
Montenegro,MNE,2021-02-22,223
Montenegro,MNE,2021-02-23,223
Montenegro,MNE,2021-02-24,223
Montenegro,MNE,2021-02-25,223
Montenegro,MNE,2021-02-26,215
Montenegro,MNE,2021-02-27,196
Montenegro,MNE,2021-02-28,175
Montenegro,MNE,2021-03-01,155
Montenegro,MNE,2021-03-02,152
Montenegro,MNE,2021-03-03,148
Montenegro,MNE,2021-03-04,139
Montenegro,MNE,2021-03-05,137
Montenegro,MNE,2021-03-06,148
Montenegro,MNE,2021-03-07,183
Montenegro,MNE,2021-03-08,219
Montenegro,MNE,2021-03-09,202
Montenegro,MNE,2021-03-10,184
Montenegro,MNE,2021-03-11,172
Montenegro,MNE,2021-03-12,161
Montenegro,MNE,2021-03-13,168
Montenegro,MNE,2021-03-14,151
Montenegro,MNE,2021-03-15,192
Montenegro,MNE,2021-03-16,269
Montenegro,MNE,2021-03-17,359
Montenegro,MNE,2021-03-18,398
Montenegro,MNE,2021-03-19,496
Montenegro,MNE,2021-03-20,531
Montenegro,MNE,2021-03-21,566
Montenegro,MNE,2021-03-22,544
Montenegro,MNE,2021-03-23,521
Montenegro,MNE,2021-03-24,726
Montenegro,MNE,2021-03-25,978
Montenegro,MNE,2021-03-26,1127
Montenegro,MNE,2021-03-27,1308
Montenegro,MNE,2021-03-28,1558
Montserrat,MSR,2021-02-09,43
Montserrat,MSR,2021-02-10,43
Montserrat,MSR,2021-02-11,43
Montserrat,MSR,2021-02-12,43
Montserrat,MSR,2021-02-13,43
Montserrat,MSR,2021-02-14,43
Montserrat,MSR,2021-02-15,43
Montserrat,MSR,2021-02-16,43
Montserrat,MSR,2021-02-17,43
Montserrat,MSR,2021-02-18,43
Montserrat,MSR,2021-02-19,43
Montserrat,MSR,2021-02-20,43
Montserrat,MSR,2021-02-21,43
Montserrat,MSR,2021-02-22,43
Montserrat,MSR,2021-02-23,43
Montserrat,MSR,2021-02-24,40
Montserrat,MSR,2021-02-25,36
Montserrat,MSR,2021-02-26,33
Montserrat,MSR,2021-02-27,29
Montserrat,MSR,2021-02-28,26
Montserrat,MSR,2021-03-01,22
Montserrat,MSR,2021-03-02,19
Montserrat,MSR,2021-03-03,19
Montserrat,MSR,2021-03-04,19
Montserrat,MSR,2021-03-05,19
Montserrat,MSR,2021-03-06,19
Montserrat,MSR,2021-03-07,19
Montserrat,MSR,2021-03-08,19
Montserrat,MSR,2021-03-09,19
Montserrat,MSR,2021-03-10,19
Morocco,MAR,2021-01-29,45000
Morocco,MAR,2021-01-30,45000
Morocco,MAR,2021-01-31,42000
Morocco,MAR,2021-02-01,50020
Morocco,MAR,2021-02-02,51458
Morocco,MAR,2021-02-03,51400
Morocco,MAR,2021-02-04,50246
Morocco,MAR,2021-02-05,51891
Morocco,MAR,2021-02-06,53424
Morocco,MAR,2021-02-07,54437
Morocco,MAR,2021-02-08,50010
Morocco,MAR,2021-02-09,51127
Morocco,MAR,2021-02-10,62531
Morocco,MAR,2021-02-11,71942
Morocco,MAR,2021-02-12,100553
Morocco,MAR,2021-02-13,132082
Morocco,MAR,2021-02-14,148680
Morocco,MAR,2021-02-15,165277
Morocco,MAR,2021-02-16,184141
Morocco,MAR,2021-02-17,190700
Morocco,MAR,2021-02-18,196829
Morocco,MAR,2021-02-19,178578
Morocco,MAR,2021-02-20,153236
Morocco,MAR,2021-02-21,138660
Morocco,MAR,2021-02-22,124085
Morocco,MAR,2021-02-23,108989
Morocco,MAR,2021-02-24,123990
Morocco,MAR,2021-02-25,138712
Morocco,MAR,2021-02-26,151735
Morocco,MAR,2021-02-27,162387
Morocco,MAR,2021-02-28,168763
Morocco,MAR,2021-03-01,175138
Morocco,MAR,2021-03-02,183462
Morocco,MAR,2021-03-03,165274
Morocco,MAR,2021-03-04,147003
Morocco,MAR,2021-03-05,136191
Morocco,MAR,2021-03-06,127808
Morocco,MAR,2021-03-07,121878
Morocco,MAR,2021-03-08,115949
Morocco,MAR,2021-03-09,111839
Morocco,MAR,2021-03-10,118346
Morocco,MAR,2021-03-11,124222
Morocco,MAR,2021-03-12,145209
Morocco,MAR,2021-03-13,169993
Morocco,MAR,2021-03-14,183532
Morocco,MAR,2021-03-15,197070
Morocco,MAR,2021-03-16,209026
Morocco,MAR,2021-03-17,203778
Morocco,MAR,2021-03-18,197609
Morocco,MAR,2021-03-19,173867
Morocco,MAR,2021-03-20,143577
Morocco,MAR,2021-03-21,128126
Morocco,MAR,2021-03-22,112674
Morocco,MAR,2021-03-23,94431
Morocco,MAR,2021-03-24,109749
Morocco,MAR,2021-03-25,124922
Morocco,MAR,2021-03-26,130589
Morocco,MAR,2021-03-27,135275
Mozambique,MOZ,2021-03-08,7740
Mozambique,MOZ,2021-03-09,7740
Mozambique,MOZ,2021-03-10,7740
Mozambique,MOZ,2021-03-11,7740
Mozambique,MOZ,2021-03-12,7740
Mozambique,MOZ,2021-03-13,7740
Myanmar,MMR,2021-01-27,3800
Myanmar,MMR,2021-01-28,22800
Myanmar,MMR,2021-01-29,29133
Myanmar,MMR,2021-01-30,32300
Myanmar,MMR,2021-01-31,34200
Myanmar,MMR,2021-02-01,35467
Myanmar,MMR,2021-02-02,36371
Myanmar,MMR,2021-02-03,41800
Myanmar,MMR,2021-02-04,41800
Myanmar,MMR,2021-02-05,41800
Namibia,NAM,2021-03-19,22
Namibia,NAM,2021-03-20,22
Namibia,NAM,2021-03-21,22
Namibia,NAM,2021-03-22,22
Namibia,NAM,2021-03-23,22
Namibia,NAM,2021-03-24,22
Namibia,NAM,2021-03-25,22
Nepal,NPL,2021-01-27,18862
Nepal,NPL,2021-01-28,18862
Nepal,NPL,2021-01-29,18862
Nepal,NPL,2021-01-30,18862
Nepal,NPL,2021-01-31,18862
Nepal,NPL,2021-02-01,18862
Nepal,NPL,2021-02-02,18326
Nepal,NPL,2021-02-03,17789
Nepal,NPL,2021-02-04,17252
Nepal,NPL,2021-02-05,16734
Nepal,NPL,2021-02-06,16216
Nepal,NPL,2021-02-07,15698
Nepal,NPL,2021-02-08,15179
Nepal,NPL,2021-02-09,15198
Nepal,NPL,2021-02-10,15217
Nepal,NPL,2021-02-11,15236
Nepal,NPL,2021-02-12,15236
Nepal,NPL,2021-02-13,15236
Nepal,NPL,2021-02-14,15236
Nepal,NPL,2021-02-15,15236
Nepal,NPL,2021-02-16,15236
Nepal,NPL,2021-02-17,15236
Nepal,NPL,2021-02-18,15236
Nepal,NPL,2021-02-19,15236
Nepal,NPL,2021-02-20,15236
Nepal,NPL,2021-02-21,19397
Nepal,NPL,2021-02-22,23557
Nepal,NPL,2021-02-23,27718
Nepal,NPL,2021-02-24,31879
Nepal,NPL,2021-02-25,36039
Nepal,NPL,2021-02-26,40200
Nepal,NPL,2021-02-27,44361
Nepal,NPL,2021-02-28,44361
Nepal,NPL,2021-03-01,44361
Nepal,NPL,2021-03-02,44361
Nepal,NPL,2021-03-03,44361
Nepal,NPL,2021-03-04,44361
Nepal,NPL,2021-03-05,44361
Nepal,NPL,2021-03-06,44361
Nepal,NPL,2021-03-07,44361
Nepal,NPL,2021-03-08,44361
Nepal,NPL,2021-03-09,44361
Nepal,NPL,2021-03-10,44361
Nepal,NPL,2021-03-11,44361
Nepal,NPL,2021-03-12,44361
Nepal,NPL,2021-03-13,44361
Nepal,NPL,2021-03-14,44361
Nepal,NPL,2021-03-15,44361
Nepal,NPL,2021-03-16,44361
Nepal,NPL,2021-03-17,44361
Nepal,NPL,2021-03-18,44361
Nepal,NPL,2021-03-19,44361
Netherlands,NLD,2021-01-18,9945
Netherlands,NLD,2021-01-19,9945
Netherlands,NLD,2021-01-20,9945
Netherlands,NLD,2021-01-21,9945
Netherlands,NLD,2021-01-22,9945
Netherlands,NLD,2021-01-23,9945
Netherlands,NLD,2021-01-24,9945
Netherlands,NLD,2021-01-25,12543
Netherlands,NLD,2021-01-26,15141
Netherlands,NLD,2021-01-27,17739
Netherlands,NLD,2021-01-28,20337
Netherlands,NLD,2021-01-29,22935
Netherlands,NLD,2021-01-30,25533
Netherlands,NLD,2021-01-31,28131
Netherlands,NLD,2021-02-01,28757
Netherlands,NLD,2021-02-02,29384
Netherlands,NLD,2021-02-03,30010
Netherlands,NLD,2021-02-04,30637
Netherlands,NLD,2021-02-05,31264
Netherlands,NLD,2021-02-06,31890
Netherlands,NLD,2021-02-07,32517
Netherlands,NLD,2021-02-08,32204
Netherlands,NLD,2021-02-09,31891
Netherlands,NLD,2021-02-10,31579
Netherlands,NLD,2021-02-11,31266
Netherlands,NLD,2021-02-12,30953
Netherlands,NLD,2021-02-13,30640
Netherlands,NLD,2021-02-14,30328
Netherlands,NLD,2021-02-15,30701
Netherlands,NLD,2021-02-16,31075
Netherlands,NLD,2021-02-17,31448
Netherlands,NLD,2021-02-18,31822
Netherlands,NLD,2021-02-19,32196
Netherlands,NLD,2021-02-20,32569
Netherlands,NLD,2021-02-21,32943
Netherlands,NLD,2021-02-22,34816
Netherlands,NLD,2021-02-23,36689
Netherlands,NLD,2021-02-24,38563
Netherlands,NLD,2021-02-25,40436
Netherlands,NLD,2021-02-26,42309
Netherlands,NLD,2021-02-27,44182
Netherlands,NLD,2021-02-28,46056
Netherlands,NLD,2021-03-01,45260
Netherlands,NLD,2021-03-02,44465
Netherlands,NLD,2021-03-03,43669
Netherlands,NLD,2021-03-04,42874
Netherlands,NLD,2021-03-05,42078
Netherlands,NLD,2021-03-06,41283
Netherlands,NLD,2021-03-07,40487
Netherlands,NLD,2021-03-08,40170
Netherlands,NLD,2021-03-09,39854
Netherlands,NLD,2021-03-10,39537
Netherlands,NLD,2021-03-11,39220
Netherlands,NLD,2021-03-12,38903
Netherlands,NLD,2021-03-13,38586
Netherlands,NLD,2021-03-14,38270
Netherlands,NLD,2021-03-15,37093
Netherlands,NLD,2021-03-16,35917
Netherlands,NLD,2021-03-17,34741
Netherlands,NLD,2021-03-18,33565
Netherlands,NLD,2021-03-19,32389
Netherlands,NLD,2021-03-20,31212
Netherlands,NLD,2021-03-21,30036
New Zealand,NZL,2021-02-19,30
New Zealand,NZL,2021-02-20,50
New Zealand,NZL,2021-02-21,108
New Zealand,NZL,2021-02-22,138
New Zealand,NZL,2021-02-23,155
New Zealand,NZL,2021-02-24,167
New Zealand,NZL,2021-02-25,161
New Zealand,NZL,2021-02-26,174
New Zealand,NZL,2021-02-27,182
New Zealand,NZL,2021-02-28,168
New Zealand,NZL,2021-03-01,513
New Zealand,NZL,2021-03-02,859
New Zealand,NZL,2021-03-03,1204
New Zealand,NZL,2021-03-04,1361
New Zealand,NZL,2021-03-05,1518
New Zealand,NZL,2021-03-06,1675
New Zealand,NZL,2021-03-07,1833
New Zealand,NZL,2021-03-08,1630
New Zealand,NZL,2021-03-09,1427
New Zealand,NZL,2021-03-10,1224
New Zealand,NZL,2021-03-11,1233
New Zealand,NZL,2021-03-12,1242
New Zealand,NZL,2021-03-13,1251
New Zealand,NZL,2021-03-14,1259
New Zealand,NZL,2021-03-15,1268
New Zealand,NZL,2021-03-16,1277
New Zealand,NZL,2021-03-17,1286
New Zealand,NZL,2021-03-18,1398
New Zealand,NZL,2021-03-19,1510
New Zealand,NZL,2021-03-20,1622
New Zealand,NZL,2021-03-21,1735
New Zealand,NZL,2021-03-22,1847
New Zealand,NZL,2021-03-23,1959
New Zealand,NZL,2021-03-24,2071
Nigeria,NGA,2021-03-05,727
Nigeria,NGA,2021-03-06,727
Nigeria,NGA,2021-03-07,727
Nigeria,NGA,2021-03-08,727
Nigeria,NGA,2021-03-09,727
Nigeria,NGA,2021-03-10,727
Nigeria,NGA,2021-03-11,727
Nigeria,NGA,2021-03-12,727
Nigeria,NGA,2021-03-13,727
Nigeria,NGA,2021-03-14,727
Nigeria,NGA,2021-03-15,727
Nigeria,NGA,2021-03-16,4900
Nigeria,NGA,2021-03-17,9074
Nigeria,NGA,2021-03-18,13247
Nigeria,NGA,2021-03-19,17420
Nigeria,NGA,2021-03-20,21593
Nigeria,NGA,2021-03-21,25767
Nigeria,NGA,2021-03-22,29940
Nigeria,NGA,2021-03-23,29940
Nigeria,NGA,2021-03-24,29940
North America,,2020-12-15,718
North America,,2020-12-16,1509
North America,,2020-12-17,2399
North America,,2020-12-18,2792
North America,,2020-12-19,2378
North America,,2020-12-20,94824
North America,,2020-12-21,90711
North America,,2020-12-22,91428
North America,,2020-12-23,148584
North America,,2020-12-24,149886
North America,,2020-12-25,149318
North America,,2020-12-26,283441
North America,,2020-12-27,204971
North America,,2020-12-28,223035
North America,,2020-12-29,225067
North America,,2020-12-30,265810
North America,,2020-12-31,265832
North America,,2021-01-01,266718
North America,,2021-01-02,337651
North America,,2021-01-03,337643
North America,,2021-01-04,364455
North America,,2021-01-05,403738
North America,,2021-01-06,377431
North America,,2021-01-07,468928
North America,,2021-01-08,586096
North America,,2021-01-09,387068
North America,,2021-01-10,390235
North America,,2021-01-11,670825
North America,,2021-01-12,682272
North America,,2021-01-13,764885
North America,,2021-01-14,821214
North America,,2021-01-15,886142
North America,,2021-01-16,891889
North America,,2021-01-17,892815
North America,,2021-01-18,567750
North America,,2021-01-19,1010308
North America,,2021-01-20,979180
North America,,2021-01-21,989020
North America,,2021-01-22,1043772
North America,,2021-01-23,1240524
North America,,2021-01-24,1426412
North America,,2021-01-25,1551361
North America,,2021-01-26,1175701
North America,,2021-01-27,1215421
North America,,2021-01-28,1279795
North America,,2021-01-29,1287284
North America,,2021-01-30,1324127
North America,,2021-01-31,1354966
North America,,2021-02-01,1381696
North America,,2021-02-02,1343353
North America,,2021-02-03,1340239
North America,,2021-02-04,1311081
North America,,2021-02-05,1300652
North America,,2021-02-06,1377223
North America,,2021-02-07,1468049
North America,,2021-02-08,1486004
North America,,2021-02-09,1521634
North America,,2021-02-10,1589392
North America,,2021-02-11,1630797
North America,,2021-02-12,1689922
North America,,2021-02-13,1691624
North America,,2021-02-14,1701981
North America,,2021-02-15,1531471
North America,,2021-02-16,1775216
North America,,2021-02-17,1723110
North America,,2021-02-18,1736876
North America,,2021-02-19,1754714
North America,,2021-02-20,1695386
North America,,2021-02-21,1640938
North America,,2021-02-22,1806025
North America,,2021-02-23,1584509
North America,,2021-02-24,1638172
North America,,2021-02-25,1686668
North America,,2021-02-26,1725627
North America,,2021-02-27,1824583
North America,,2021-02-28,1921044
North America,,2021-03-01,2017700
North America,,2021-03-02,2151071
North America,,2021-03-03,2221906
North America,,2021-03-04,2243446
North America,,2021-03-05,2274719
North America,,2021-03-06,2355996
North America,,2021-03-07,2353513
North America,,2021-03-08,2363421
North America,,2021-03-09,2376787
North America,,2021-03-10,2444710
North America,,2021-03-11,2551404
North America,,2021-03-12,2643855
North America,,2021-03-13,2899160
North America,,2021-03-14,2766031
North America,,2021-03-15,2819124
North America,,2021-03-16,2809053
North America,,2021-03-17,2826129
North America,,2021-03-18,2841678
North America,,2021-03-19,2798888
North America,,2021-03-20,2605909
North America,,2021-03-21,2847754
North America,,2021-03-22,2859558
North America,,2021-03-23,2884506
North America,,2021-03-24,2880802
North America,,2021-03-25,2890449
North America,,2021-03-26,3010064
North America,,2021-03-27,3062099
North America,,2021-03-28,3098780
North Macedonia,MKD,2021-02-17,189
North Macedonia,MKD,2021-02-18,189
North Macedonia,MKD,2021-02-19,189
North Macedonia,MKD,2021-02-20,189
North Macedonia,MKD,2021-02-21,189
North Macedonia,MKD,2021-02-22,189
North Macedonia,MKD,2021-02-23,189
North Macedonia,MKD,2021-02-24,189
North Macedonia,MKD,2021-02-25,189
North Macedonia,MKD,2021-02-26,189
North Macedonia,MKD,2021-02-27,189
North Macedonia,MKD,2021-02-28,189
North Macedonia,MKD,2021-03-01,189
North Macedonia,MKD,2021-03-02,189
North Macedonia,MKD,2021-03-03,189
North Macedonia,MKD,2021-03-04,189
North Macedonia,MKD,2021-03-05,189
North Macedonia,MKD,2021-03-06,189
North Macedonia,MKD,2021-03-07,189
North Macedonia,MKD,2021-03-08,189
North Macedonia,MKD,2021-03-09,189
North Macedonia,MKD,2021-03-10,189
North Macedonia,MKD,2021-03-11,189
North Macedonia,MKD,2021-03-12,189
North Macedonia,MKD,2021-03-13,189
North Macedonia,MKD,2021-03-14,189
North Macedonia,MKD,2021-03-15,189
North Macedonia,MKD,2021-03-16,189
Northern Cyprus,OWID_CYN,2021-01-15,994
Northern Cyprus,OWID_CYN,2021-01-16,994
Northern Cyprus,OWID_CYN,2021-01-17,994
Northern Cyprus,OWID_CYN,2021-01-18,994
Northern Cyprus,OWID_CYN,2021-01-19,994
Northern Cyprus,OWID_CYN,2021-01-20,1163
Northern Cyprus,OWID_CYN,2021-01-21,1284
Northern Cyprus,OWID_CYN,2021-01-22,1429
Northern Cyprus,OWID_CYN,2021-01-23,1488
Northern Cyprus,OWID_CYN,2021-01-24,1546
